id,destination_city_name,destination_city_id,source_city_name,source_city_id,parcel_type,route_direction
9146,Chigadhnagar,4559,Vipurnagar,4807,0,1
9147,Kabarinagar,2327,Ramuriti,302,1,0
9148,Mavalipura,1214,Ranagarpet,38,0,1
9149,Kabastiluru,2873,Kanagardih,1983,1,1
9150,Raporegadh,675,Rapetthana,203,1,1
9151,Rabarikheda,423,Batigarh,3568,1,0
9152,Kapetvali,2117,Viabadpore,4920,0,2
9153,Chithanamuri,4350,Babastipura,3818,1,2
9154,Kajharthana,2807,Babarigiri,3304,0,2
9155,Chidihpur,4744,Mamuribari,1254,0,1
9156,Kanagardih,1983,Bamurikheda,3182,1,1
9157,Kagudawadi,2709,Chivalikheda,4112,0,2
9158,Magudahat,1764,Vipuramuri,4939,0,1
9159,Chipallipur,4403,Mahalliabad,1120,1,2
9160,Rahalligaon,168,Baparamala,3342,0,2
9161,Ralurugiri,638,Chigadhthana,4574,0,0
9162,Mavalikheda,1229,Rawadikudi,352,0,0
9163,Chiporenagar,4497,Makhedagadh,1574,1,2
9164,Mathanawadi,1469,Ragudakheda,795,1,1
9165,Mamalaguda,1731,Kanagarsari,1969,1,1
9166,Bagadhbari,3610,Ravaliabad,252,1,1
9167,Matoladih,1797,Ratolajhar,835,0,2
9168,Kakudimuri,2242,Chipurvali,3853,0,2
9169,Chipurgarh,3847,Kagaonpore,2316,0,1
9170,Rakhedagaon,602,Bavalibari,3145,1,0
9171,Bamalagadh,3651,Bajharmuri,3761,1,2
9172,Malurukheda,1601,Baporekota,3542,1,0
9173,Chitikota,4534,Chititi,4549,0,2
9174,Kakotawadi,2151,Kaparabari,2370,1,1
9175,Kapurpura,1927,Raparadih,464,0,1
9176,Kaporeguda,2599,Ravalipara,263,1,1
9177,Rakotaluru,238,Chipetkota,4038,1,0
9178,Matolahat,1795,Chipetkheda,4050,0,2
9179,Katigarh,2607,Chigaonpura,4221,1,2
9180,Chivalibari,4106,Kadihhat,2849,0,1
9181,Kahatti,2782,Makudipura,1276,1,0
9182,Maparakudi,1406,Rapurti,23,1,1
9183,Kaporepur,2574,Rawadipalli,360,0,0
9184,Madihgiri,1878,Bavaliwadi,3143,1,0
9185,Magudagaon,1749,Rakotagiri,235,1,0
9186,Badihdih,3812,Katikudi,2615,1,1
9187,Mabastimala,1916,Magadhgaon,1687,1,2
9188,Chitipara,4541,Madihbasti,1891,1,2
9189,Ragiripara,542,Chipallivali,4411,0,1
9190,Bamalapur,3628,Ramuripalli,298,0,1
9191,Vipetvali,5000,Bathananagar,3381,0,1
9192,Rasarithana,482,Rapetpet,193,0,0
9193,Bagaonti,3278,Bagadhdih,3626,1,2
9194,Chidihdih,4773,Ratipara,697,1,0
9195,Chidihbasti,4774,Chithanaabad,4344,0,0
9196,Chibastijhar,4803,Baporeti,3557,1,1
9197,Kakudihat,2260,Ragudasari,791,1,2
9198,Chikhedakudi,4444,Maporepara,1627,0,1
9199,Bawadithana,3241,Ragadhdih,743,0,0
9200,Babariluru,3307,Bagudapara,3673,0,0
9201,Bagarhbari,2959,Mapurpura,966,1,2
9202,Bagarhkota,2953,Baparabari,3331,0,1
9203,Bawadigadh,3248,Kawadipore,2285,1,2
9204,Chimalakota,4596,Mapetmuri,1157,0,2
9205,Rakhedakota,597,Bagirithana,3427,1,2
9206,Magadhpet,1681,Ragudatola,802,0,2
9207,Rapetnagar,188,Rabaripur,404,0,1
9208,Katolamala,2753,Makhedatola,1577,0,1
9209,Makhedakheda,1570,Babariguda,3312,1,1
9210,Makudidih,1301,Makhedanagar,1552,0,2
9211,Rakudipore,332,Ratikota,690,0,2
9212,Bathanatola,3406,Chithanatola,4367,1,0
9213,Ragarhgadh,86,Kagaonkudi,2305,1,1
9214,Kahatbasti,2790,Ragudaluru,796,0,2
9215,Bagaonnagar,3257,Batolagarh,3692,0,0
9216,Baabadpara,2991,Ragadhhalli,719,1,1
9217,Mapuraluru,1106,Kajharnagar,2792,1,2
9218,Rapuraabad,128,Rasarigiri,483,1,0
9219,Raparahalli,440,Ralurupura,625,0,2
9220,Chithanahalli,4346,Bagarhpara,2960,0,1
9221,Mapurpur,962,Vipurluru,4826,1,1
9222,Mapallivali,1528,Banagarbasti,2945,0,0
9223,Bagarhdih,2975,Rathanapara,511,0,0
9224,Chitolagiri,4668,Mamalapura,1710,1,2
9225,Basariabad,3352,Rakudipura,315,0,1
9226,Mahallinagar,1118,Ragarhpur,63,1,1
9227,Magirimala,1513,Chipursari,3860,0,0
9228,Magarhpur,1024,Ramalamala,769,0,0
9229,Chihatmala,4706,Rapalligadh,582,1,2
9230,Ramuridih,309,Makhedavali,1559,0,1
9231,Kalurupore,2564,Bakotapur,3101,0,2
9232,Bajharkota,3759,Maparaluru,1416,1,0
9233,Basaripore,3370,Chipurapet,3975,0,0
9234,Rahalliti,178,Viabadsari,4914,0,0
9235,Bagirijhar,3439,Chisarihat,4337,1,0
9236,Masarithana,1443,Chipurajhar,3997,0,0
9237,Rakhedatola,616,Bagadhpet,3603,0,1
9238,Mathanahat,1485,Kaparathana,2373,0,0
9239,Kawadinagar,2265,Mapallithana,1536,1,1
9240,Ragudagadh,799,Raabadtola,120,0,2
9241,Bamurigarh,3165,Mamalahat,1733,1,1
9242,Magaonsari,1349,Bagadhgarh,3599,0,1
9243,Chipallipur,4403,Mahalliabad,1120,0,1
9244,Bamalati,3650,Balurugadh,3527,0,1
9245,Raabadwadi,105,Ragiriwadi,539,0,2
9246,Vigarhnagar,4869,Makotapet,1185,1,1
9247,Bagadhpur,3597,Masaripura,1431,0,0
9248,Maporepura,1617,Majharkota,1837,1,1
9249,Baabadguda,3002,Chipurgadh,3868,0,1
9250,Matolati,1790,Chisarijhar,4338,1,2
9251,Rawaditola,368,Rapurkota,8,1,0
9252,Kamalapalli,2685,Makhedaabad,1554,1,0
9253,Magarhpura,1028,Chipallihat,4430,1,2
9254,Chimuripore,4145,Ragarhkota,70,1,2
9255,Maporeguda,1638,Kagudapara,2712,0,1
9256,Makotagiri,1196,Basarijhar,3377,1,1
9257,Rawadiwadi,353,Ragadhbasti,744,1,1
9258,Rapurajhar,153,Mapetthana,1164,0,2
9259,Chinagarluru,3896,Viabadnagar,4900,1,0
9260,Chitolahat,4678,Chipetabad,4034,0,0
9261,Rakhedakheda,609,Ragadhluru,734,0,1
9262,Katolawadi,2740,Makotagaon,1191,1,1
9263,Rakotagaon,230,Batiabad,3569,1,2
9264,Babariti,3309,Chipurmala,3869,0,2
9265,Bahatbari,3734,Kapetgadh,2132,0,2
9266,Kahatpara,2774,Baabadbari,2990,1,0
9267,Ramalagaon,757,Chimuritola,4150,0,1
9268,Kagadhnagar,2637,Chibariguda,4273,1,0
9269,Bakhedamuri,3482,Bamalamuri,3637,1,1
9270,Bagadhbari,3610,Chipalligarh,4405,0,1
9271,Ragudagiri,793,Raabadgiri,111,0,2
9272,Malurukota,1589,Mabastigiri,1909,1,1
9273,Mathanapur,1458,Chitikota,4534,1,0
9274,Chigirinagar,4373,Vipuraabad,4933,0,2
9275,Rapallikudi,569,Matipalli,1662,1,0
9276,Mapurvali,970,Vigarhbari,4881,0,2
9277,Chibarigiri,4265,Baparatola,3344,1,2
9278,Mavalipara,1224,Rakhedakheda,609,0,1
9279,Raporehat,679,Rawadijhar,370,1,0
9280,Maabaddih,1084,Ragarhluru,83,1,0
9281,Vigarhkota,4875,Mathanahat,1485,1,1
9282,Chiwadipore,4207,Mabarihat,1392,1,1
9283,Rapurakota,132,Babastithana,3830,1,2
9284,Mabastipalli,1910,Chiabadhat,3965,1,1
9285,Vigarhpet,4874,Rabaritola,430,0,0
9286,Bagadhbasti,3627,Bamuripur,3163,0,0
9287,Ratolapalli,825,Chinagarpalli,3894,1,1
9288,Bamalagiri,3645,Bapurahalli,3013,1,1
9289,Chigarhnagar,3908,Kavalisari,2186,0,1
9290,Chisaripalli,4328,Mabastipur,1892,0,2
9291,Chigaonluru,4237,Kakudimala,2257,1,1
9292,Rapallivali,567,Vipuraguda,4955,0,1
9293,Bahalliabad,3042,Ramurigarh,282,1,1
9294,Bamuridih,3192,Ramalawadi,756,0,1
9295,Chipurgarh,3847,Bajharpet,3758,0,0
9296,Bamalapore,3649,Ramuribasti,310,0,0
9297,Kakotawadi,2151,Kabastitola,2879,1,0
9298,Rathanapur,497,Bagirikudi,3421,1,1
9299,Kapallipur,2481,Chimalabari,4602,0,0
9300,Bajharguda,3777,Ratolathana,823,0,1
9301,Bapetnagar,3071,Makuditola,1298,0,1
9302,Chibastipur,4775,Mavaligaon,1222,0,1
9303,Chibastipara,4789,Makhedagiri,1568,1,2
9304,Chihallipara,4014,Rahatti,860,1,1
9305,Bakotabari,3114,Viabadgadh,4922,1,1
9306,Bapuraabad,3011,Makuditi,1294,1,2
9307,Magirigadh,1512,Chikotatola,4088,1,2
9308,Mamuripet,1247,Rapuragaon,137,1,2
9309,Chithanagarh,4343,Kadihti,2844,1,0
9310,Kathanagaon,2431,Kavalikota,2178,1,0
9311,Makudijhar,1300,Bakhedanagar,3474,0,1
9312,Raparapet,441,Rakotabasti,248,1,2
9313,Ratihat,710,Kathanavali,2427,0,2
9314,Chipallipet,4409,Magadhgarh,1677,0,1
9315,Ragarhluru,83,Chivalikheda,4112,0,0
9316,Rahatjhar,866,Kagudabari,2711,1,2
9317,Rathanamuri,506,Vipurakheda,4949,0,1
9318,Bakotatola,3127,Mabastipore,1913,0,1
9319,Mathanahalli,1463,Katolapet,2735,0,0
9320,Bakudipet,3200,Matolamuri,1777,0,1
9321,Babariguda,3312,Madihgarh,1863,1,0
9322,Bapurhat,2911,Chitolati,4673,0,0
9323,Bakhedagiri,3490,Managarti,1015,1,1
9324,Raluruti,643,Magirithana,1505,0,1
9325,Batipalli,3584,Bathanatola,3406,0,0
9326,Ranagarsari,47,Rathanaguda,522,0,2
9327,Chimuritola,4150,Matolaluru,1788,1,0
9328,Kathanagarh,2421,Magiripura,1493,0,0
9329,Viabadkudi,4909,Masarigarh,1429,0,2
9330,Kanagarnagar,1955,Chivaliluru,4113,1,1
9331,Batigaon,3578,Raabadgaon,106,1,0
9332,Vihallipara,4975,Rajharsari,884,1,0
9333,Kagudaluru,2718,Basarigaon,3361,0,0
9334,Raabadtola,120,Mabastimala,1916,0,0
9335,Chivalipalli,4111,Kapurpalli,1941,0,1
9336,Bapurasari,3023,Matimuri,1653,0,0
9337,Raparapalli,453,Mapetjhar,1176,0,0
9338,Chisariluru,4330,Bathanamala,3404,1,2
9339,Ralurusari,636,Babarinagar,3288,1,2
9340,Katikheda,2624,Kapurathana,2063,0,1
9341,Chijharbari,4726,Chithanabasti,4371,1,2
9342,Magarhdih,1053,Maporemala,1637,0,2
9343,Bakudibari,3207,Raabadnagar,95,0,1
9344,Bapalliabad,3445,Vihallipur,4961,1,2
9345,Kawadimuri,2273,Vipurjhar,4834,1,0
9346,Viabadtola,4925,Ragadhtola,740,0,2
9347,Chijharpet,4719,Chipursari,3860,0,1
9348,Kawadiluru,2284,Chisarikota,4317,0,0
9349,Kakudithana,2249,Kalurukheda,2562,0,2
9350,Chiparamuri,4288,Magaonwadi,1345,1,0
9351,Bagadhbasti,3627,Bakotapara,3115,0,1
9352,Rakudimala,335,Ragudabari,789,0,1
9353,Kagadhpalli,2654,Chivalikudi,4103,1,1
9354,Chipurgadh,3868,Chihatpet,4688,0,1
9355,Ravaligarh,251,Banagarpet,2921,1,1
9356,Chikhedamuri,4443,Kagirigadh,2473,0,0
9357,Chilurusari,4480,Mamalakudi,1716,0,1
9358,Rasaripur,466,Batikheda,3585,0,0
9359,Kapurapur,2047,Vinagarpur,4837,0,2
9360,Rahallipet,162,Ragadhwadi,725,1,0
9361,Mathanajhar,1486,Mamurikheda,1260,0,1
9362,Bahatti,3743,Mahalligaon,1129,0,2
9363,Mapallipara,1534,Matiti,1666,1,1
9364,Chidihnagar,4745,Baporebasti,3565,0,0
9365,Maabadtola,1081,Ranagardih,61,1,2
9366,Rajharnagar,870,Mapurakota,1093,0,1
9367,Chigarhkudi,3917,Rakudihalli,316,0,0
9368,Chiparasari,4294,Makotagarh,1181,1,2
9369,Magarhvali,1032,Chilurukota,4472,0,0
9370,Mapurpet,968,Kagarhkheda,2004,0,1
9371,Ratisari,698,Mapurkheda,981,0,0
9372,Kahatpalli,2778,Magudabari,1750,1,2
9373,Chiabadpore,3959,Ralurusari,636,0,0
9374,Mabaridih,1394,Chipetpura,4035,0,0
9375,Kahatmala,2784,Bagadhtola,3623,0,0
9376,Bakotakudi,3111,Bamalatola,3654,0,0
9377,Bagudavali,3667,Ragadhhat,741,1,0
9378,Chitolaabad,4654,Rabarigarh,406,1,2
9379,Rapettola,213,Rabastijhar,959,1,1
9380,Chiporepura,4500,Radihabad,903,1,2
9381,Babastijhar,3842,Kapurati,2069,0,0
9382,Chisaritola,4336,Mabarimuri,1374,1,1
9383,Ragaontola,399,Chigarhpalli,3925,0,0
9384,Mawadimala,1327,Rapurluru,21,0,0
9385,Chithanakudi,4351,Raabadhalli,99,0,2
9386,Mavaliguda,1235,Raparajhar,463,0,2
9387,Rapallipur,559,Chithanamala,4365,1,0
9388,Bapallihalli,3447,Chiwadipore,4207,0,2
9389,Mahalliluru,1137,Raporepet,658,1,1
9390,Bathanamala,3404,Kakhedapura,2516,0,2
9391,Chimalakota,4596,Magarhguda,1049,1,2
9392,Mapurtola,988,Baabadthana,2993,1,1
9393,Bakudikheda,3213,Ragirisari,543,0,0
9394,Makudigarh,1274,Basariti,3371,0,2
9395,Bamalapalli,3646,Rawaditola,368,1,2
9396,Kapurakheda,2066,Rahalligiri,173,0,2
9397,Vipuragiri,4947,Chigiribari,4385,1,2
9398,Vigarhpara,4882,Rahallivali,164,1,0
9399,Mavalipalli,1228,Chimaladih,4618,1,0
9400,Ragirikudi,538,Mathanaabad,1461,0,1
9401,Kapalliti,2503,Vipurapur,4930,0,1
9402,Kagaonabad,2298,Chiporemuri,4505,1,0
9403,Batiabad,3569,Ragaonti,395,1,1
9404,Rasarisari,481,Kakotapur,2140,0,0
9405,Ragirihat,555,Kadihpur,2822,0,0
9406,Chiporejhar,4524,Kamalajhar,2695,0,1
9407,Rabaripura,408,Bapallibasti,3472,1,1
9408,Mathanakota,1465,Mapetti,1170,1,1
9409,Magadhdih,1704,Bagirithana,3427,1,2
9410,Kagadhluru,2656,Radihpalli,918,1,1
9411,Kasarigadh,2411,Kabarihalli,2331,0,0
9412,Rakhedaluru,610,Rawadinagar,343,0,2
9413,Chilurupur,4465,Kapetjhar,2137,0,1
9414,Rakhedaabad,593,Kapallivali,2489,0,2
9415,Bavalibari,3145,Chihatluru,4702,1,2
9416,Ratolagadh,830,Kaabadpalli,2034,0,2
9417,Chigudapur,4620,Bakhedavali,3481,1,0
9418,Vigarhpet,4874,Chikhedahalli,4439,1,2
9419,Ranagarpara,46,Bagaonguda,3281,1,2
9420,Chitolamuri,4660,Ragaonpur,373,0,1
9421,Vigarhpur,4868,Chivalihalli,4098,0,1
9422,Babarikheda,3306,Chitihalli,4532,0,0
9423,Masarisari,1442,Magaonabad,1337,0,1
9424,Kamuritola,2228,Raparagiri,452,0,0
9425,Mahatkheda,1818,Chihathat,4709,0,2
9426,Majharpore,1851,Mabarikheda,1384,0,2
9427,Mahatmuri,1808,Kapetguda,2134,1,1
9428,Chimalahat,4616,Rakhedasari,605,0,2
9429,Chijharkheda,4732,Chigadhgadh,4581,0,0
9430,Maparapet,1402,Bagadhabad,3600,1,1
9431,Kakudipara,2247,Magaonpalli,1352,0,1
9432,Bajharpur,3752,Kapurabad,1926,1,2
9433,Kakudigiri,2250,Raabadpet,100,0,2
9434,Masaripur,1427,Kapetdih,2138,1,2
9435,Bapurkheda,2903,Kabaribasti,2356,1,2
9436,Chibastipura,4779,Bagarhpur,2946,1,0
9437,Ragiripore,549,Bagaonpalli,3274,1,1
9438,Matisari,1659,Mapetpur,1148,0,2
9439,Magiripara,1503,Mapurvali,970,0,0
9440,Chikotahalli,4067,Radihjhar,928,0,1
9441,Batolapara,3704,Kakhedaabad,2515,1,0
9442,Mapurapara,1100,Kahallidih,2107,1,0
9443,Rathanasari,512,Kathanaabad,2422,0,1
9444,Kabastiti,2875,Radihvali,908,1,2
9445,Kamurivali,2210,Chigudaabad,4623,0,2
9446,Raparati,457,Kakhedapara,2526,0,2
9447,Kapalliguda,2506,Banagarguda,2940,0,0
9448,Masarinagar,1428,Bahalliabad,3042,0,0
9449,Kapettola,2135,Kaporepura,2578,0,1
9450,Chimuriluru,4144,Chigaonthana,4233,1,1
9451,Mahatguda,1824,Viabadtola,4925,1,1
9452,Kawadinagar,2265,Viabadhat,4926,0,1
9453,Vipurthana,4822,Makotabasti,1209,1,1
9454,Masarihat,1454,Rapallihalli,564,1,2
9455,Kaabadkudi,2026,Magadhmuri,1684,0,2
9456,Rabastibasti,961,Babaribasti,3317,0,0
9457,Magaonpur,1334,Rabaribari,417,0,2
9458,Ragadhmala,738,Baluruwadi,3515,0,0
9459,Chigarhgarh,3909,Maabadbari,1068,0,2
9460,Chidihtola,4770,Kapurapara,2061,1,1
9461,Chijhargiri,4730,Ratolakudi,817,0,1
9462,Magarhgaon,1036,Bapetjhar,3098,0,1
9463,Rakudipalli,329,Bagaonpara,3270,0,1
9464,Balurukudi,3514,Rakotati,240,1,1
9465,Balurumuri,3513,Rabarisari,419,0,2
9466,Bakudikheda,3213,Basariabad,3352,1,1
9467,Ramalathana,761,Masariguda,1452,0,0
9468,Magarhhat,1051,Ramurisari,295,0,2
9469,Chigarhgadh,3930,Kapallikheda,2500,1,0
9470,Katolakudi,2739,Katiguda,2630,1,1
9471,Chigudamala,4644,Magarhdih,1053,1,0
9472,Chihatkudi,4692,Bapurjhar,2912,0,0
9473,Chikudihalli,4160,Bamalamala,3652,0,1
9474,Chikhedaabad,4437,Chisariabad,4313,1,0
9475,Rapurapara,139,Kapalliluru,2501,1,0
9476,Madihguda,1886,Raabadkota,101,1,1
9477,Kapetmuri,2118,Chimalawadi,4600,0,1
9478,Mapetbari,1161,Rakhedapalli,608,1,0
9479,Kakudithana,2249,Maporehat,1640,0,1
9480,Matolanagar,1769,Chiwadiguda,4211,0,0
9481,Baporegaon,3547,Babarimala,3311,0,0
9482,Chigaonmuri,4226,Babastibasti,3844,1,2
9483,Kajharpore,2812,Chigudakota,4627,1,1
9484,Chisarigaon,4322,Rajharpur,869,0,0
9485,Babastigarh,3816,Chiparaluru,4299,0,2
9486,Chihallimuri,4009,Mamalabasti,1736,0,1
9487,Bakhedakheda,3492,Kagirihalli,2455,1,1
9488,Bavaligarh,3134,Mapurabad,965,1,1
9489,Maluruguda,1607,Matisari,1659,0,0
9490,Mathanawadi,1469,Raparaguda,460,1,2
9491,Malurugiri,1599,Bakhedanagar,3474,0,1
9492,Bapallihalli,3447,Chitisari,4542,0,0
9493,Maabadluru,1075,Babastipalli,3832,1,1
9494,Vihalligarh,4963,Mamuripur,1241,0,1
9495,Rathanakota,504,Mabastihat,1919,0,0
9496,Kapalligadh,2504,Banagarhalli,2920,1,1
9497,Bamurigarh,3165,Mapettola,1174,0,2
9498,Makotapura,1183,Rajharkudi,879,0,0
9499,Raabadgarh,96,Vinagarpura,4841,0,2
9500,Chidihpet,4750,Chinagarpalli,3894,1,1
9501,Matolabari,1781,Mathanabasti,1488,1,2
9502,Magudasari,1752,Kasaripara,2402,1,2
9503,Kapuraabad,2050,Maporeguda,1638,1,0
9504,Magaonmala,1358,Chipurahalli,3974,1,0
9505,Rathanapore,518,Chipallihat,4430,0,1
9506,Maparaluru,1416,Kalurukheda,2562,1,2
9507,Bakotathana,3117,Kalurukheda,2562,1,2
9508,Chihatbari,4695,Rajharabad,872,0,1
9509,Chisariti,4332,Kahatpet,2766,1,1
9510,Magudahat,1764,Ragudajhar,804,1,0
9511,Chihatvali,4690,Matigadh,1667,0,2
9512,Mapetbari,1161,Balurutola,3530,1,1
9513,Kasariguda,2413,Chipurjhar,3873,1,0
9514,Ratiguda,708,Rakudipara,325,1,2
9515,Bapetkheda,3089,Batikheda,3585,0,1
9516,Vinagarpet,4843,Ratolajhar,835,1,0
9517,Bapallihat,3469,Kahatbasti,2790,0,0
9518,Magaongiri,1351,Radihhalli,905,0,1
9519,Chigiritola,4398,Kaporehalli,2579,0,1
9520,Batidih,3595,Vigarhkheda,4887,1,1
9521,Chipetpur,4031,Radihvali,908,0,0
9522,Magudabasti,1767,Kakotabari,2153,0,1
9523,Kasaripalli,2406,Managardih,1022,0,1
9524,Chipallidih,4432,Kapetpara,2123,1,0
9525,Ratolapara,821,Kamurithana,2218,0,2
9526,Kakotagaon,2152,Chikhedakota,4441,1,1
9527,Kaabadti,2038,Magadhgadh,1698,0,1
9528,Maporepet,1619,Radihpalli,918,1,2
9529,Chiwadisari,4201,Bahatvali,3729,0,0
9530,Makotakota,1186,Chipalligadh,4426,0,1
9531,Kavalipet,2177,Kakhedamuri,2521,0,2
9532,Baporedih,3564,Chigiriti,4394,0,1
9533,Chihatbari,4695,Mapallikheda,1539,0,0
9534,Chisaripet,4316,Kapurakota,2054,0,2
9535,Ratibasti,713,Mavalidih,1239,0,1
9536,Kanagarjhar,1982,Kavalipet,2177,1,1
9537,Bapurpur,2884,Chithanagadh,4364,1,0
9538,Raparaluru,455,Chiparasari,4294,0,1
9539,Maparapore,1417,Vihallimuri,4970,1,0
9540,Basarigarh,3351,Ratibasti,713,0,0
9541,Masaripur,1427,Kadihkheda,2841,0,1
9542,Mapetthana,1164,Ratolapara,821,0,1
9543,Bapallikota,3449,Chinagarkheda,3895,1,0
9544,Chipallipara,4417,Chitolahalli,4656,0,1
9545,Babarigaon,3299,Chikotahalli,4067,1,1
9546,Balurugadh,3527,Baparapalli,3336,1,1
9547,Kabarisari,2341,Kahallipet,2084,0,1
9548,Kajharpara,2805,Bapetpalli,3088,0,1
9549,Ragudathana,792,Bapuragadh,3031,0,0
9550,Chigadhpet,4564,Bajharmala,3776,1,2
9551,Mawadikudi,1313,Chikhedagarh,4436,0,1
9552,Kaparavali,2365,Rajharbari,882,1,0
9553,Ravaliabad,252,Raluruguda,646,1,2
9554,Raabadpura,98,Rawadiwadi,353,1,1
9555,Rapallikota,566,Bapurkheda,2903,0,0
9556,Bagaonbasti,3286,Mawadidih,1332,0,2
9557,Chibastipalli,4793,Chidihthana,4760,0,0
9558,Chiwadithana,4202,Bakudikota,3201,1,1
9559,Kapetkheda,2128,Chikudiwadi,4166,1,0
9560,Kanagarpalli,1972,Kabariwadi,2337,0,0
9561,Chikudiwadi,4166,Maluruhalli,1587,1,2
9562,Kamalajhar,2695,Vinagarnagar,4838,1,0
9563,Baabadkudi,2987,Chigadhhalli,4563,0,0
9564,Vihallipara,4975,Bapallithana,3458,1,1
9565,Bakudipur,3194,Kapallibari,2494,0,2
9566,Chijharpara,4727,Chigarhdih,3936,1,0
9567,Malurugarh,1584,Chiabadbasti,3968,1,0
9568,Chisarihalli,4315,Bahallibasti,3069,0,0
9569,Vipurahat,4957,Bakotamuri,3110,0,0
9570,Chibaripore,4269,Kahathalli,2765,0,1
9571,Baabadpur,2977,Kajharpore,2812,1,1
9572,Banagartola,2941,Kapurati,2069,1,1
9573,Babaripura,3291,Chithanakota,4348,0,2
9574,Bawadimuri,3234,Magadhthana,1691,0,0
9575,Ramalabasti,775,Ranagarpura,36,1,0
9576,Mamalapet,1712,Kaporebari,2587,1,2
9577,Kamuripalli,2220,Bathanagadh,3403,1,2
9578,Makudinagar,1273,Rahatpur,838,1,1
9579,Vinagarabad,4840,Ramuripet,286,0,1
9580,Mapetgarh,1150,Chijhargarh,4715,0,2
9581,Chipetguda,4056,Rapurti,23,0,0
9582,Bagudahat,3686,Malurukota,1589,1,1
9583,Chipurapara,3983,Maluruabad,1585,0,1
9584,Chijharpalli,4731,Chithanapura,4345,1,1
9585,Baporesari,3550,Baparapur,3318,1,2
9586,Chigaonhalli,4222,Bahatbari,3734,0,2
9587,Kakudikudi,2243,Mahallidih,1146,0,0
9588,Kagaonbasti,2325,Mabaridih,1394,1,0
9589,Raparati,457,Magaonhat,1361,0,0
9590,Kasarigiri,2405,Bagudapura,3663,0,1
9591,Kapurapet,2053,Ragarhkota,70,0,1
9592,Chipurakudi,3979,Babarikudi,3297,1,1
9593,Kapetkota,2116,Kaabadgarh,2018,0,0
9594,Mabastimuri,1901,Bapurpara,2898,1,2
9595,Ranagarkudi,42,Magudapura,1741,0,1
9596,Ragaonkheda,392,Mathanavali,1466,1,2
9597,Ralurusari,636,Bakotabari,3114,1,1
9598,Matolagiri,1785,Rasaridih,495,0,1
9599,Chiwadipore,4207,Kanagargiri,1971,1,0
9600,Chitolavali,4659,Ranagarkota,39,1,2
9601,Kagiriabad,2453,Kakudipore,2254,0,0
9602,Ratolaluru,827,Rajhartola,895,1,2
9603,Masarisari,1442,Maporesari,1628,1,0
9604,Bapallijhar,3470,Rahatgadh,861,0,2
9605,Rapurhat,28,Kapetbasti,2139,1,2
9606,Makudipore,1293,Kaabadsari,2031,0,0
9607,Rapurabari,138,Bakudipore,3215,0,0
9608,Mawadivali,1311,Kabaribasti,2356,1,1
9609,Kathanathana,2435,Chidihgaon,4756,1,1
9610,Mativali,1652,Batimuri,3575,1,1
9611,Bakudidih,3223,Bahatgaon,3733,1,2
9612,Bapetpore,3091,Mapetgiri,1165,0,0
9613,Rajharnagar,870,Bapetvali,3078,0,2
9614,Chigaonsari,4232,Kagarhbari,1998,1,0
9615,Raabadkota,101,Chilurumuri,4474,1,2
9616,Maabadabad,1058,Kapurkota,1930,1,0
9617,Kagarhguda,2010,Matipalli,1662,0,0
9618,Kapurahat,2074,Mapurmuri,971,0,0
9619,Chipurapalli,3987,Batipura,3570,1,1
9620,Mapurapore,1107,Kagarhluru,2005,0,1
9621,Rawadibasti,372,Chihallikheda,4019,1,2
9622,Bathanabari,3393,Bakudijhar,3222,1,2
9623,Bagudati,3681,Bapallithana,3458,1,0
9624,Chidihgiri,4761,Chivalipalli,4111,0,1
9625,Kamurikudi,2212,Madihbari,1874,0,1
9626,Radihguda,925,Kamalapalli,2685,0,0
9627,Chithanavali,4349,Kapurguda,1948,0,2
9628,Banagardih,2944,Radihti,922,1,1
9629,Chipurpura,3849,Bapuragadh,3031,1,2
9630,Kamalaluru,2687,Kagirigiri,2467,1,1
9631,Chithanatola,4367,Viabadgadh,4922,0,0
9632,Mamuritola,1267,Bagirimala,3435,0,0
9633,Baabadkheda,2996,Ranagarsari,47,1,0
9634,Chigudamala,4644,Bagadhjhar,3625,0,0
9635,Chikhedamuri,4443,Mapuramuri,1095,0,1
9636,Maabadmuri,1064,Bamalapet,3634,1,2
9637,Mapallitola,1546,Rawadipura,346,0,2
9638,Kapallipore,2502,Chijharbari,4726,0,2
9639,Kapallimala,2505,Chipurapore,3990,1,2
9640,Bapuragaon,3020,Chithanahalli,4346,0,1
9641,Bawadigiri,3242,Bapurmuri,2893,1,0
9642,Chipallipara,4417,Vipuramuri,4939,1,0
9643,Chinagarpura,3880,Viabadgadh,4922,0,1
9644,Rapallibasti,589,Kakhedavali,2520,1,1
9645,Kadihpara,2836,Magudapore,1758,1,2
9646,Ramurinagar,281,Kagudati,2720,0,1
9647,Ratolapura,811,Baabaddih,3006,0,1
9648,Ratolagiri,824,Chilurupur,4465,1,2
9649,Basariti,3371,Makotati,1201,0,0
9650,Chiabadnagar,3939,Banagardih,2944,1,0
9651,Kabarinagar,2327,Chimalathana,4605,1,0
9652,Chipetkheda,4050,Ralurumuri,630,0,0
9653,Rapetwadi,198,Chigadhsari,4573,0,2
9654,Baabadguda,3002,Raluruwadi,632,1,1
9655,Magarhpur,1024,Babastiluru,3834,0,2
9656,Chihatjhar,4710,Vigarhpalli,4886,1,1
